Timestamp,Raw_Signal,Interpretation
2026-03-05T20:28:49.209260,40.0,RESTING STATE
2026-03-05T20:28:49.327946,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:28:50.450002,40.0,RESTING STATE
2026-03-05T20:28:50.569034,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:28:51.690431,40.0,RESTING STATE
2026-03-05T20:28:51.805333,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:28:52.928162,40.0,RESTING STATE
2026-03-05T20:28:53.046886,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:28:54.168819,40.0,RESTING STATE
2026-03-05T20:28:54.283913,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:28:55.406259,40.0,RESTING STATE
2026-03-05T20:28:55.524357,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:28:56.646943,40.0,RESTING STATE
2026-03-05T20:28:56.765322,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:28:57.887184,40.0,RESTING STATE
2026-03-05T20:28:58.002033,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:28:59.124531,40.0,RESTING STATE
2026-03-05T20:28:59.242897,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:00.365585,40.0,RESTING STATE
2026-03-05T20:29:00.484049,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:01.605826,40.0,RESTING STATE
2026-03-05T20:29:01.721469,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:02.843600,40.0,RESTING STATE
2026-03-05T20:29:02.961952,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:04.084514,40.0,RESTING STATE
2026-03-05T20:29:04.199423,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:05.321487,40.0,RESTING STATE
2026-03-05T20:29:05.440630,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:06.562405,40.0,RESTING STATE
2026-03-05T20:29:06.681363,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:07.803397,40.0,RESTING STATE
2026-03-05T20:29:07.917954,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:09.040202,40.0,RESTING STATE
2026-03-05T20:29:09.158685,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:10.281502,40.0,RESTING STATE
2026-03-05T20:29:10.395433,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:11.521951,40.0,RESTING STATE
2026-03-05T20:29:11.636985,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:12.758765,40.0,RESTING STATE
2026-03-05T20:29:12.877993,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:14.000048,40.0,RESTING STATE
2026-03-05T20:29:14.114563,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:15.237009,40.0,RESTING STATE
2026-03-05T20:29:15.355483,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:16.477881,40.0,RESTING STATE
2026-03-05T20:29:16.597290,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:17.718818,40.0,RESTING STATE
2026-03-05T20:29:17.833475,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:18.955422,40.0,RESTING STATE
2026-03-05T20:29:19.074436,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:20.196970,40.0,RESTING STATE
2026-03-05T20:29:20.311889,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:21.434372,40.0,RESTING STATE
2026-03-05T20:29:21.552032,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:22.674724,40.0,RESTING STATE
2026-03-05T20:29:22.793599,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:23.915590,40.0,RESTING STATE
2026-03-05T20:29:24.031047,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:25.151920,40.0,RESTING STATE
2026-03-05T20:29:25.271724,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:26.393398,40.0,RESTING STATE
2026-03-05T20:29:26.511720,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:27.634411,40.0,RESTING STATE
2026-03-05T20:29:27.749215,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:28.871913,40.0,RESTING STATE
2026-03-05T20:29:28.989907,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:30.112691,40.0,RESTING STATE
2026-03-05T20:29:30.227066,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:31.349369,40.0,RESTING STATE
2026-03-05T20:29:31.468725,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:32.590392,40.0,RESTING STATE
2026-03-05T20:29:32.709208,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:33.831221,40.0,RESTING STATE
2026-03-05T20:29:33.945618,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:35.068806,40.0,RESTING STATE
2026-03-05T20:29:35.187196,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:36.309119,40.0,RESTING STATE
2026-03-05T20:29:36.427919,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:37.550648,40.0,RESTING STATE
2026-03-05T20:29:37.664600,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:38.787764,40.0,RESTING STATE
2026-03-05T20:29:38.905400,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:40.027810,40.0,RESTING STATE
2026-03-05T20:29:40.141943,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:41.265392,40.0,RESTING STATE
2026-03-05T20:29:41.383429,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:42.505534,40.0,RESTING STATE
2026-03-05T20:29:42.624486,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:43.747060,40.0,RESTING STATE
2026-03-05T20:29:43.861634,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:44.983804,40.0,RESTING STATE
2026-03-05T20:29:45.102425,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:46.225442,40.0,RESTING STATE
2026-03-05T20:29:46.340201,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:47.465659,40.0,RESTING STATE
2026-03-05T20:29:47.580767,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:48.702341,40.0,RESTING STATE
2026-03-05T20:29:48.822073,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:49.944385,40.0,RESTING STATE
2026-03-05T20:29:50.057946,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:51.180797,40.0,RESTING STATE
2026-03-05T20:29:51.299734,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:52.422238,40.0,RESTING STATE
2026-03-05T20:29:52.541130,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:53.661956,40.0,RESTING STATE
2026-03-05T20:29:53.777998,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:54.899710,40.0,RESTING STATE
2026-03-05T20:29:55.018090,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:56.140869,40.0,RESTING STATE
2026-03-05T20:29:56.255760,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:57.378027,40.0,RESTING STATE
2026-03-05T20:29:57.496215,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:58.618745,40.0,RESTING STATE
2026-03-05T20:29:58.737944,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:29:59.859472,40.0,RESTING STATE
2026-03-05T20:29:59.974793,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:01.097210,40.0,RESTING STATE
2026-03-05T20:30:01.215176,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:02.337182,40.0,RESTING STATE
2026-03-05T20:30:02.455497,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:03.578886,40.0,RESTING STATE
2026-03-05T20:30:03.692289,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:04.815428,40.0,RESTING STATE
2026-03-05T20:30:04.933712,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:06.055783,40.0,RESTING STATE
2026-03-05T20:30:06.170863,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:07.293467,40.0,RESTING STATE
2026-03-05T20:30:07.411736,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:08.534596,40.0,RESTING STATE
2026-03-05T20:30:08.652912,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:09.775459,40.0,RESTING STATE
2026-03-05T20:30:09.890240,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:11.012045,40.0,RESTING STATE
2026-03-05T20:30:11.130923,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:12.253477,40.0,RESTING STATE
2026-03-05T20:30:12.371956,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:13.494350,40.0,RESTING STATE
2026-03-05T20:30:13.609550,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:14.730914,40.0,RESTING STATE
2026-03-05T20:30:14.849904,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:15.972260,40.0,RESTING STATE
2026-03-05T20:30:16.086998,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:17.209415,40.0,RESTING STATE
2026-03-05T20:30:17.327983,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:18.449797,40.0,RESTING STATE
2026-03-05T20:30:18.568851,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:19.690925,40.0,RESTING STATE
2026-03-05T20:30:19.805675,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:20.928124,40.0,RESTING STATE
2026-03-05T20:30:21.047168,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:22.168793,40.0,RESTING STATE
2026-03-05T20:30:22.284187,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:23.410150,40.0,RESTING STATE
2026-03-05T20:30:23.525070,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:24.647204,40.0,RESTING STATE
2026-03-05T20:30:24.765206,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:25.888112,40.0,RESTING STATE
2026-03-05T20:30:26.003072,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:27.125008,40.0,RESTING STATE
2026-03-05T20:30:27.243780,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:28.365587,40.0,RESTING STATE
2026-03-05T20:30:28.484920,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:29.607216,40.0,RESTING STATE
2026-03-05T20:30:29.721742,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:30.844218,40.0,RESTING STATE
2026-03-05T20:30:30.962896,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:32.084588,40.0,RESTING STATE
2026-03-05T20:30:32.199754,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:33.321840,40.0,RESTING STATE
2026-03-05T20:30:33.440248,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:34.562628,40.0,RESTING STATE
2026-03-05T20:30:34.681131,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:35.803313,40.0,RESTING STATE
2026-03-05T20:30:35.917921,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:37.040863,40.0,RESTING STATE
2026-03-05T20:30:37.158785,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:38.282113,40.0,RESTING STATE
2026-03-05T20:30:38.400464,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:39.521920,40.0,RESTING STATE
2026-03-05T20:30:39.637131,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:40.759603,40.0,RESTING STATE
2026-03-05T20:30:40.877961,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:42.000495,40.0,RESTING STATE
2026-03-05T20:30:42.114940,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:43.236903,40.0,RESTING STATE
2026-03-05T20:30:43.355998,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:44.478097,40.0,RESTING STATE
2026-03-05T20:30:44.597076,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:45.719238,40.0,RESTING STATE
2026-03-05T20:30:45.833938,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:46.955745,40.0,RESTING STATE
2026-03-05T20:30:47.075498,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:48.197150,40.0,RESTING STATE
2026-03-05T20:30:48.315551,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:49.438117,40.0,RESTING STATE
2026-03-05T20:30:49.552762,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:50.674980,40.0,RESTING STATE
2026-03-05T20:30:50.794208,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:51.915329,40.0,RESTING STATE
2026-03-05T20:30:52.030919,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:53.153058,40.0,RESTING STATE
2026-03-05T20:30:53.271922,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:54.393840,40.0,RESTING STATE
2026-03-05T20:30:54.512853,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:55.634778,40.0,RESTING STATE
2026-03-05T20:30:55.750126,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:56.871913,40.0,RESTING STATE
2026-03-05T20:30:56.991046,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:58.113358,40.0,RESTING STATE
2026-03-05T20:30:58.227696,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:30:59.353771,40.0,RESTING STATE
2026-03-05T20:30:59.468916,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:00.590947,40.0,RESTING STATE
2026-03-05T20:31:00.709912,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:01.831522,40.0,RESTING STATE
2026-03-05T20:31:01.946084,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:03.069017,40.0,RESTING STATE
2026-03-05T20:31:03.187620,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:04.309892,40.0,RESTING STATE
2026-03-05T20:31:04.428309,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:05.550922,40.0,RESTING STATE
2026-03-05T20:31:05.665456,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:06.787717,40.0,RESTING STATE
2026-03-05T20:31:06.905479,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:08.028760,40.0,RESTING STATE
2026-03-05T20:31:08.142929,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:09.265948,40.0,RESTING STATE
2026-03-05T20:31:09.384596,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:10.505723,40.0,RESTING STATE
2026-03-05T20:31:10.625024,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:11.747752,40.0,RESTING STATE
2026-03-05T20:31:11.862351,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:12.983894,40.0,RESTING STATE
2026-03-05T20:31:13.103675,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:14.225375,40.0,RESTING STATE
2026-03-05T20:31:14.344314,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:15.465537,40.0,RESTING STATE
2026-03-05T20:31:15.581105,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:16.702694,40.0,RESTING STATE
2026-03-05T20:31:16.821810,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:17.943909,40.0,RESTING STATE
2026-03-05T20:31:18.059091,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:19.181686,40.0,RESTING STATE
2026-03-05T20:31:19.300248,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:20.421929,40.0,RESTING STATE
2026-03-05T20:31:20.540815,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:21.663443,40.0,RESTING STATE
2026-03-05T20:31:21.778073,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:22.899915,40.0,RESTING STATE
2026-03-05T20:31:23.018709,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:24.141188,40.0,RESTING STATE
2026-03-05T20:31:24.259895,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:25.382310,40.0,RESTING STATE
2026-03-05T20:31:25.496866,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:26.619135,40.0,RESTING STATE
2026-03-05T20:31:26.737745,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:27.860020,40.0,RESTING STATE
2026-03-05T20:31:27.974952,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:29.097155,40.0,RESTING STATE
2026-03-05T20:31:29.215541,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:30.337945,40.0,RESTING STATE
2026-03-05T20:31:30.456931,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:31.578857,40.0,RESTING STATE
2026-03-05T20:31:31.693916,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:32.815828,40.0,RESTING STATE
2026-03-05T20:31:32.934713,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:34.057081,40.0,RESTING STATE
2026-03-05T20:31:34.171102,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:35.297936,40.0,RESTING STATE
2026-03-05T20:31:35.412004,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:36.535018,40.0,RESTING STATE
2026-03-05T20:31:36.653722,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:37.775925,40.0,RESTING STATE
2026-03-05T20:31:37.890442,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:39.012859,40.0,RESTING STATE
2026-03-05T20:31:39.131064,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:40.253180,40.0,RESTING STATE
2026-03-05T20:31:40.371859,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:41.494801,40.0,RESTING STATE
2026-03-05T20:31:41.608729,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:42.731676,40.0,RESTING STATE
2026-03-05T20:31:42.850436,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:43.972210,40.0,RESTING STATE
2026-03-05T20:31:44.087066,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:45.213083,40.0,RESTING STATE
2026-03-05T20:31:45.328079,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:46.449952,40.0,RESTING STATE
2026-03-05T20:31:46.569140,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:47.690522,40.0,RESTING STATE
2026-03-05T20:31:47.805888,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:48.928037,40.0,RESTING STATE
2026-03-05T20:31:49.046990,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:50.169236,40.0,RESTING STATE
2026-03-05T20:31:50.288408,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:51.410555,40.0,RESTING STATE
2026-03-05T20:31:51.525458,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:52.646960,40.0,RESTING STATE
2026-03-05T20:31:52.765802,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:53.888149,40.0,RESTING STATE
2026-03-05T20:31:54.003115,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:55.125368,40.0,RESTING STATE
2026-03-05T20:31:55.244253,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:56.365357,40.0,RESTING STATE
2026-03-05T20:31:56.485073,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:57.606993,40.0,RESTING STATE
2026-03-05T20:31:57.722334,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:31:58.843617,40.0,RESTING STATE
2026-03-05T20:31:58.962540,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:00.085251,40.0,RESTING STATE
2026-03-05T20:32:00.203965,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:01.325863,40.0,RESTING STATE
2026-03-05T20:32:01.441178,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:02.562737,40.0,RESTING STATE
2026-03-05T20:32:02.681990,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:03.804164,40.0,RESTING STATE
2026-03-05T20:32:03.919232,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:05.040768,40.0,RESTING STATE
2026-03-05T20:32:05.159968,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:06.281889,40.0,RESTING STATE
2026-03-05T20:32:06.400515,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:07.522490,40.0,RESTING STATE
2026-03-05T20:32:07.637774,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:08.759949,40.0,RESTING STATE
2026-03-05T20:32:08.877797,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:10.000207,40.0,RESTING STATE
2026-03-05T20:32:10.119526,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:11.241470,40.0,RESTING STATE
2026-03-05T20:32:11.356318,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:12.478769,40.0,RESTING STATE
2026-03-05T20:32:12.597701,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:13.720007,40.0,RESTING STATE
2026-03-05T20:32:13.833968,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:14.957154,40.0,RESTING STATE
2026-03-05T20:32:15.075364,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:16.196951,40.0,RESTING STATE
2026-03-05T20:32:16.315577,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:17.437859,40.0,RESTING STATE
2026-03-05T20:32:17.552851,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:18.675792,40.0,RESTING STATE
2026-03-05T20:32:18.793955,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:19.915706,40.0,RESTING STATE
2026-03-05T20:32:20.031343,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:21.157282,40.0,RESTING STATE
2026-03-05T20:32:21.272126,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:22.394089,40.0,RESTING STATE
2026-03-05T20:32:22.513462,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:23.634728,40.0,RESTING STATE
2026-03-05T20:32:23.750336,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:24.872136,40.0,RESTING STATE
2026-03-05T20:32:24.991126,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:26.113077,40.0,RESTING STATE
2026-03-05T20:32:26.231945,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:27.353944,40.0,RESTING STATE
2026-03-05T20:32:27.468614,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:28.590925,40.0,RESTING STATE
2026-03-05T20:32:28.710015,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:29.832371,40.0,RESTING STATE
2026-03-05T20:32:29.946907,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:31.069380,40.0,RESTING STATE
2026-03-05T20:32:31.187726,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:32.309960,40.0,RESTING STATE
2026-03-05T20:32:32.428197,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:33.550580,40.0,RESTING STATE
2026-03-05T20:32:33.665302,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:34.788392,40.0,RESTING STATE
2026-03-05T20:32:34.906880,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:36.028851,40.0,RESTING STATE
2026-03-05T20:32:36.147822,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:37.270307,40.0,RESTING STATE
2026-03-05T20:32:37.384696,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:38.507037,40.0,RESTING STATE
2026-03-05T20:32:38.625097,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:39.748012,40.0,RESTING STATE
2026-03-05T20:32:39.861934,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:40.984879,40.0,RESTING STATE
2026-03-05T20:32:41.102849,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:42.225297,40.0,RESTING STATE
2026-03-05T20:32:42.344135,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:43.465776,40.0,RESTING STATE
2026-03-05T20:32:43.581353,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:44.703863,40.0,RESTING STATE
2026-03-05T20:32:44.822345,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:45.944766,40.0,RESTING STATE
2026-03-05T20:32:46.063057,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:47.185329,40.0,RESTING STATE
2026-03-05T20:32:47.300437,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:48.422137,40.0,RESTING STATE
2026-03-05T20:32:48.540776,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:49.663697,40.0,RESTING STATE
2026-03-05T20:32:49.777935,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:50.900733,40.0,RESTING STATE
2026-03-05T20:32:51.019449,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:52.140974,40.0,RESTING STATE
2026-03-05T20:32:52.260054,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:53.382235,40.0,RESTING STATE
2026-03-05T20:32:53.497260,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:54.618677,40.0,RESTING STATE
2026-03-05T20:32:54.738166,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:55.860506,40.0,RESTING STATE
2026-03-05T20:32:55.975033,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:57.101271,40.0,RESTING STATE
2026-03-05T20:32:57.215382,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:58.338134,40.0,RESTING STATE
2026-03-05T20:32:58.456905,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:32:59.579083,40.0,RESTING STATE
2026-03-05T20:32:59.694003,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:33:00.815754,40.0,RESTING STATE
2026-03-05T20:33:00.934923,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:33:02.057313,40.0,RESTING STATE
2026-03-05T20:33:02.175970,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:33:03.297753,40.0,RESTING STATE
2026-03-05T20:33:03.412836,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:33:04.535324,40.0,RESTING STATE
2026-03-05T20:33:04.653957,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:33:05.776138,40.0,RESTING STATE
2026-03-05T20:33:05.891193,8.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:33:07.016964,40.0,RESTING STATE
2026-03-05T20:33:07.131106,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:33:08.253895,40.0,RESTING STATE
2026-03-05T20:33:08.372577,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:33:09.494663,40.0,RESTING STATE
2026-03-05T20:33:09.610079,9.0,ACTIVE THOUGHT DETECTED
2026-03-05T20:33:10.731593,40.0,RESTING STATE
